BADANIE;Jednostka;Cena
MR PLANOWE  inne PORÓWNAWCZE;zambrow;0
MR PLANOWE  inne PORÓWNAWCZE;zgorzelec;0
MR PLANOWE  inne PORÓWNAWCZE;zozbiala;0
MR PLANOWE  inne PORÓWNAWCZE;zozswietochlowice;0
MR PLANOWE  inne PORÓWNAWCZE;almed;116
MR PLANOWE  inne PORÓWNAWCZE;dabrowatarnowska;0
MR PLANOWE  inne PORÓWNAWCZE;grupazdrowie;0
MR PLANOWE  inne PORÓWNAWCZE;komed;0
MR PLANOWE  inne PORÓWNAWCZE;poddebice2;0
MR PLANOWE  inne PORÓWNAWCZE;swp;160
MR PLANOWE  inne PORÓWNAWCZE;puszczykowo;160
MR PLANOWE  inne PORÓWNAWCZE;rodamed;26
MR PLANOWE  inne PORÓWNAWCZE;sm4gliwice;64
MR PLANOWE  inne PORÓWNAWCZE;spzozswidnica;0
MR PLANOWE  inne PORÓWNAWCZE;szpitaljaslo;0
MR PLANOWE  inne PORÓWNAWCZE;szpitalrydygier;56
MR PLANOWE  inne PORÓWNAWCZE;tdmilicz;0
MR PLANOWE  inne PORÓWNAWCZE;tdsuchab;0
MR PLANOWE  inne PORÓWNAWCZE;tomograf;160
MR PLANOWE  inne PORÓWNAWCZE;wsswroclaw;72,5
MR PLANOWE  inne PORÓWNAWCZE;wysmaz;75
MR PLANOWE  inne PORÓWNAWCZE;zozbol;128,72
MR PLANOWE  inne PORÓWNAWCZE;zozboleslawiec;128,72
MR PLANOWE  inne PORÓWNAWCZE;zozsochaczew;0
MR PILNE GŁ/KRG PORÓWNAWCZE;alfasochaczew;0
MR PILNE GŁ/KRG PORÓWNAWCZE;bimed;0
MR PILNE GŁ/KRG PORÓWNAWCZE;diamed;0
MR PILNE GŁ/KRG PORÓWNAWCZE;domchojna2;0
MR PILNE GŁ/KRG PORÓWNAWCZE;domchojna;0
MR PILNE GŁ/KRG PORÓWNAWCZE;gz;0
MR PILNE GŁ/KRG PORÓWNAWCZE;gzplonsk;0
MR PILNE GŁ/KRG PORÓWNAWCZE;gzszczecin;0
MR PILNE GŁ/KRG PORÓWNAWCZE;kamienpomorski;0
MR PILNE GŁ/KRG PORÓWNAWCZE;kosmowroclaw;0
MR PILNE GŁ/KRG PORÓWNAWCZE;medinet;0
MR PILNE GŁ/KRG PORÓWNAWCZE;nrkrakow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;nzozevita;0
MR PILNE GŁ/KRG PORÓWNAWCZE;powiatsredzki;0
MR PILNE GŁ/KRG PORÓWNAWCZE;smtorun;0
MR PILNE GŁ/KRG PORÓWNAWCZE;szpitalsiemiatycze;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdallmedica;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdcmbatorego;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdcrir;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdkoszalinmswia;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdorzesze;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdstalowawola;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdtargowek;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdzozwola;0
MR PILNE GŁ/KRG PORÓWNAWCZE;wegorzewo;0
MR PILNE GŁ/KRG PORÓWNAWCZE;wimed;0
MR PILNE GŁ/KRG PORÓWNAWCZE;wss5;0
MR PILNE GŁ/KRG PORÓWNAWCZE;bialogard;0
MR PILNE GŁ/KRG PORÓWNAWCZE;brodnica;0
MR PILNE GŁ/KRG PORÓWNAWCZE;brzesko;0
MR PILNE GŁ/KRG PORÓWNAWCZE;cobydgoszcz;0
MR PILNE GŁ/KRG PORÓWNAWCZE;dcmdolmed;0
MR PILNE GŁ/KRG PORÓWNAWCZE;dzierzoniow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;faceclinic;0
MR PILNE GŁ/KRG PORÓWNAWCZE;goleniow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;gorlice;0
MR PILNE GŁ/KRG PORÓWNAWCZE;grajewo;0
MR PILNE GŁ/KRG PORÓWNAWCZE;grodzisk;0
MR PILNE GŁ/KRG PORÓWNAWCZE;kartuzy;0
MR PILNE GŁ/KRG PORÓWNAWCZE;klodzko;0
MR PILNE GŁ/KRG PORÓWNAWCZE;lapy;0
MR PILNE GŁ/KRG PORÓWNAWCZE;lubaczow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;mswsiedlce;0
MR PILNE GŁ/KRG PORÓWNAWCZE;nml;0
MR PILNE GŁ/KRG PORÓWNAWCZE;ostrow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;pczotwock;0
MR PILNE GŁ/KRG PORÓWNAWCZE;radiomedica;0
MR PILNE GŁ/KRG PORÓWNAWCZE;rybnik;30
MR PILNE GŁ/KRG PORÓWNAWCZE;scanmed;0
MR PILNE GŁ/KRG PORÓWNAWCZE;sokolow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;spbochnia;0
MR PILNE GŁ/KRG PORÓWNAWCZE;spzozlezajsk;0
MR PILNE GŁ/KRG PORÓWNAWCZE;spzozmc;0
MR PILNE GŁ/KRG PORÓWNAWCZE;spzozturek;0
MR PILNE GŁ/KRG PORÓWNAWCZE;spzzozsierpc;0
MR PILNE GŁ/KRG PORÓWNAWCZE;starachowice;0
MR PILNE GŁ/KRG PORÓWNAWCZE;swk;0
MR PILNE GŁ/KRG PORÓWNAWCZE;szpitaldzieciecy;0
MR PILNE GŁ/KRG PORÓWNAWCZE;szpitallubartow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;szpitalopole;0
MR PILNE GŁ/KRG PORÓWNAWCZE;szpitalzakopane;0
MR PILNE GŁ/KRG PORÓWNAWCZE;szpitalzawiercie;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdbelzyce;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdbonifratrzy;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdbrodnowski;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdemcpiaseczno;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdgammaknife;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdgniezno;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdipin;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdkluczbork;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdkolbuszowa;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdksskrakow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdneuromedyka;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdnowomedica;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdonkologiaradom;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdparczew;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdpionki;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdpraski;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdpoludniowy;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdpyrzyce;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdscanmedak5;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdscanmedpila;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdsmswinoujscie;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdspectrum;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdspzozkolo;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdspzozsiedlce;150
MR PILNE GŁ/KRG PORÓWNAWCZE;tdsulechowNOWY;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdszpitalchelm;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdszpitalkolno;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdwszplock;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdzoznidzica;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdzozplonsk;0
MR PILNE GŁ/KRG PORÓWNAWCZE;td7szmw;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tworki;0
MR PILNE GŁ/KRG PORÓWNAWCZE;uskbialystok;0
MR PILNE GŁ/KRG PORÓWNAWCZE;uskpoznan;0
MR PILNE GŁ/KRG PORÓWNAWCZE;wlodawa;0
MR PILNE GŁ/KRG PORÓWNAWCZE;zambrow;0
MR PILNE GŁ/KRG PORÓWNAWCZE;zgorzelec;0
MR PILNE GŁ/KRG PORÓWNAWCZE;zozbiala;0
MR PILNE GŁ/KRG PORÓWNAWCZE;zozswietochlowice;0
MR PILNE GŁ/KRG PORÓWNAWCZE;almed;0
MR PILNE GŁ/KRG PORÓWNAWCZE;dabrowatarnowska;0
MR PILNE GŁ/KRG PORÓWNAWCZE;grupazdrowie;0
MR PILNE GŁ/KRG PORÓWNAWCZE;komed;0
MR PILNE GŁ/KRG PORÓWNAWCZE;poddebice2;0
MR PILNE GŁ/KRG PORÓWNAWCZE;swp;125
MR PILNE GŁ/KRG PORÓWNAWCZE;puszczykowo;125
MR PILNE GŁ/KRG PORÓWNAWCZE;rodamed;21
MR PILNE GŁ/KRG PORÓWNAWCZE;sm4gliwice;44
MR PILNE GŁ/KRG PORÓWNAWCZE;spzozswidnica;0
MR PILNE GŁ/KRG PORÓWNAWCZE;szpitaljaslo;0
MR PILNE GŁ/KRG PORÓWNAWCZE;szpitalrydygier;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdmilicz;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tdsuchab;0
MR PILNE GŁ/KRG PORÓWNAWCZE;tomograf;125
MR PILNE GŁ/KRG PORÓWNAWCZE;wsswroclaw;0
MR PILNE GŁ/KRG PORÓWNAWCZE;wysmaz;60
MR PILNE GŁ/KRG PORÓWNAWCZE;zozbol;152,72
MR PILNE GŁ/KRG PORÓWNAWCZE;zozboleslawiec;152,72
MR PILNE GŁ/KRG PORÓWNAWCZE;zozsochaczew;0
MR PILNE stawy PORÓWNAWCZE;alfasochaczew;0
MR PILNE stawy PORÓWNAWCZE;bimed;0
MR PILNE stawy PORÓWNAWCZE;diamed;0
MR PILNE stawy PORÓWNAWCZE;domchojna2;0
MR PILNE stawy PORÓWNAWCZE;domchojna;0
MR PILNE stawy PORÓWNAWCZE;gz;0
MR PILNE stawy PORÓWNAWCZE;gzplonsk;0
MR PILNE stawy PORÓWNAWCZE;gzszczecin;0
MR PILNE stawy PORÓWNAWCZE;kamienpomorski;0
MR PILNE stawy PORÓWNAWCZE;kosmowroclaw;0
MR PILNE stawy PORÓWNAWCZE;medinet;0
MR PILNE stawy PORÓWNAWCZE;nrkrakow;0
MR PILNE stawy PORÓWNAWCZE;nzozevita;0
MR PILNE stawy PORÓWNAWCZE;powiatsredzki;0
MR PILNE stawy PORÓWNAWCZE;smtorun;0
MR PILNE stawy PORÓWNAWCZE;szpitalsiemiatycze;0
MR PILNE stawy PORÓWNAWCZE;tdallmedica;0
MR PILNE stawy PORÓWNAWCZE;tdcmbatorego;0
MR PILNE stawy PORÓWNAWCZE;tdcrir;0
MR PILNE stawy PORÓWNAWCZE;tdkoszalinmswia;0
MR PILNE stawy PORÓWNAWCZE;tdorzesze;0
MR PILNE stawy PORÓWNAWCZE;tdstalowawola;0
MR PILNE stawy PORÓWNAWCZE;tdtargowek;0
MR PILNE stawy PORÓWNAWCZE;tdzozwola;0
MR PILNE stawy PORÓWNAWCZE;wegorzewo;0
MR PILNE stawy PORÓWNAWCZE;wimed;0
MR PILNE stawy PORÓWNAWCZE;wss5;0
MR PILNE stawy PORÓWNAWCZE;bialogard;0
MR PILNE stawy PORÓWNAWCZE;brodnica;0
MR PILNE stawy PORÓWNAWCZE;brzesko;0
MR PILNE stawy PORÓWNAWCZE;cobydgoszcz;0
MR PILNE stawy PORÓWNAWCZE;dcmdolmed;0
MR PILNE stawy PORÓWNAWCZE;dzierzoniow;0
MR PILNE stawy PORÓWNAWCZE;faceclinic;0
MR PILNE stawy PORÓWNAWCZE;goleniow;0
MR PILNE stawy PORÓWNAWCZE;gorlice;0
MR PILNE stawy PORÓWNAWCZE;grajewo;0
MR PILNE stawy PORÓWNAWCZE;grodzisk;0
MR PILNE stawy PORÓWNAWCZE;kartuzy;0
MR PILNE stawy PORÓWNAWCZE;klodzko;0
MR PILNE stawy PORÓWNAWCZE;lapy;0
MR PILNE stawy PORÓWNAWCZE;lubaczow;0
MR PILNE stawy PORÓWNAWCZE;mswsiedlce;0
MR PILNE stawy PORÓWNAWCZE;nml;0
MR PILNE stawy PORÓWNAWCZE;ostrow;0
MR PILNE stawy PORÓWNAWCZE;pczotwock;0
MR PILNE stawy PORÓWNAWCZE;radiomedica;0
MR PILNE stawy PORÓWNAWCZE;rybnik;30
MR PILNE stawy PORÓWNAWCZE;scanmed;0
MR PILNE stawy PORÓWNAWCZE;sokolow;0
MR PILNE stawy PORÓWNAWCZE;spbochnia;0
MR PILNE stawy PORÓWNAWCZE;spzozlezajsk;0
MR PILNE stawy PORÓWNAWCZE;spzozmc;0
MR PILNE stawy PORÓWNAWCZE;spzozturek;0
MR PILNE stawy PORÓWNAWCZE;spzzozsierpc;0
MR PILNE stawy PORÓWNAWCZE;starachowice;0
MR PILNE stawy PORÓWNAWCZE;swk;0
MR PILNE stawy PORÓWNAWCZE;szpitaldzieciecy;0
MR PILNE stawy PORÓWNAWCZE;szpitallubartow;0
MR PILNE stawy PORÓWNAWCZE;szpitalopole;0
MR PILNE stawy PORÓWNAWCZE;szpitalzakopane;0
MR PILNE stawy PORÓWNAWCZE;szpitalzawiercie;0
MR PILNE stawy PORÓWNAWCZE;tdbelzyce;0
MR PILNE stawy PORÓWNAWCZE;tdbonifratrzy;0
MR PILNE stawy PORÓWNAWCZE;tdbrodnowski;0
MR PILNE stawy PORÓWNAWCZE;tdemcpiaseczno;0
MR PILNE stawy PORÓWNAWCZE;tdgammaknife;0
MR PILNE stawy PORÓWNAWCZE;tdgniezno;0
MR PILNE stawy PORÓWNAWCZE;tdipin;0
MR PILNE stawy PORÓWNAWCZE;tdkluczbork;0
MR PILNE stawy PORÓWNAWCZE;tdkolbuszowa;0
MR PILNE stawy PORÓWNAWCZE;tdksskrakow;0
MR PILNE stawy PORÓWNAWCZE;tdneuromedyka;0
MR PILNE stawy PORÓWNAWCZE;tdnowomedica;0
MR PILNE stawy PORÓWNAWCZE;tdonkologiaradom;0
MR PILNE stawy PORÓWNAWCZE;tdparczew;0
MR PILNE stawy PORÓWNAWCZE;tdpionki;0
MR PILNE stawy PORÓWNAWCZE;tdpraski;0
MR PILNE stawy PORÓWNAWCZE;tdpoludniowy;0
MR PILNE stawy PORÓWNAWCZE;tdpyrzyce;0
MR PILNE stawy PORÓWNAWCZE;tdscanmedak5;0
MR PILNE stawy PORÓWNAWCZE;tdscanmedpila;0
MR PILNE stawy PORÓWNAWCZE;tdsmswinoujscie;0
MR PILNE stawy PORÓWNAWCZE;tdspectrum;0
MR PILNE stawy PORÓWNAWCZE;tdspzozkolo;0
MR PILNE stawy PORÓWNAWCZE;tdspzozsiedlce;150
MR PILNE stawy PORÓWNAWCZE;tdsulechowNOWY;0
MR PILNE stawy PORÓWNAWCZE;tdszpitalchelm;0
MR PILNE stawy PORÓWNAWCZE;tdszpitalkolno;0
MR PILNE stawy PORÓWNAWCZE;tdwszplock;0
MR PILNE stawy PORÓWNAWCZE;tdzoznidzica;0
MR PILNE stawy PORÓWNAWCZE;tdzozplonsk;0
MR PILNE stawy PORÓWNAWCZE;td7szmw;0
MR PILNE stawy PORÓWNAWCZE;tworki;0
MR PILNE stawy PORÓWNAWCZE;uskbialystok;0
MR PILNE stawy PORÓWNAWCZE;uskpoznan;0
MR PILNE stawy PORÓWNAWCZE;wlodawa;0
MR PILNE stawy PORÓWNAWCZE;zambrow;0
MR PILNE stawy PORÓWNAWCZE;zgorzelec;0
MR PILNE stawy PORÓWNAWCZE;zozbiala;0
MR PILNE stawy PORÓWNAWCZE;zozswietochlowice;0
MR PILNE stawy PORÓWNAWCZE;almed;0
MR PILNE stawy PORÓWNAWCZE;dabrowatarnowska;0
MR PILNE stawy PORÓWNAWCZE;grupazdrowie;0
MR PILNE stawy PORÓWNAWCZE;komed;0
MR PILNE stawy PORÓWNAWCZE;poddebice2;0
MR PILNE stawy PORÓWNAWCZE;swp;160
MR PILNE stawy PORÓWNAWCZE;puszczykowo;160
MR PILNE stawy PORÓWNAWCZE;rodamed;24
MR PILNE stawy PORÓWNAWCZE;sm4gliwice;62
MR PILNE stawy PORÓWNAWCZE;spzozswidnica;0
MR PILNE stawy PORÓWNAWCZE;szpitaljaslo;0
MR PILNE stawy PORÓWNAWCZE;szpitalrydygier;0
MR PILNE stawy PORÓWNAWCZE;tdmilicz;0
MR PILNE stawy PORÓWNAWCZE;tdsuchab;0
MR PILNE stawy PORÓWNAWCZE;tomograf;160
MR PILNE stawy PORÓWNAWCZE;wsswroclaw;0
MR PILNE stawy PORÓWNAWCZE;wysmaz;70
MR PILNE stawy PORÓWNAWCZE;zozbol;152,72
MR PILNE stawy PORÓWNAWCZE;zozboleslawiec;152,72
MR PILNE stawy PORÓWNAWCZE;zozsochaczew;0
MR PILNE inne PORÓWNAWCZE;alfasochaczew;0
MR PILNE inne PORÓWNAWCZE;bimed;0
MR PILNE inne PORÓWNAWCZE;diamed;0
MR PILNE inne PORÓWNAWCZE;domchojna2;0
MR PILNE inne PORÓWNAWCZE;domchojna;0
MR PILNE inne PORÓWNAWCZE;gz;0
MR PILNE inne PORÓWNAWCZE;gzplonsk;0
MR PILNE inne PORÓWNAWCZE;gzszczecin;0
MR PILNE inne PORÓWNAWCZE;kamienpomorski;0
MR PILNE inne PORÓWNAWCZE;kosmowroclaw;0
MR PILNE inne PORÓWNAWCZE;medinet;0
MR PILNE inne PORÓWNAWCZE;nrkrakow;0
MR PILNE inne PORÓWNAWCZE;nzozevita;0
MR PILNE inne PORÓWNAWCZE;powiatsredzki;0
MR PILNE inne PORÓWNAWCZE;smtorun;0
MR PILNE inne PORÓWNAWCZE;szpitalsiemiatycze;0
MR PILNE inne PORÓWNAWCZE;tdallmedica;0
MR PILNE inne PORÓWNAWCZE;tdcmbatorego;0
MR PILNE inne PORÓWNAWCZE;tdcrir;0
MR PILNE inne PORÓWNAWCZE;tdkoszalinmswia;0
MR PILNE inne PORÓWNAWCZE;tdorzesze;0
MR PILNE inne PORÓWNAWCZE;tdstalowawola;0
MR PILNE inne PORÓWNAWCZE;tdtargowek;0
MR PILNE inne PORÓWNAWCZE;tdzozwola;0
MR PILNE inne PORÓWNAWCZE;wegorzewo;0
MR PILNE inne PORÓWNAWCZE;wimed;0
MR PILNE inne PORÓWNAWCZE;wss5;0
MR PILNE inne PORÓWNAWCZE;bialogard;0
MR PILNE inne PORÓWNAWCZE;brodnica;0
MR PILNE inne PORÓWNAWCZE;brzesko;0
MR PILNE inne PORÓWNAWCZE;cobydgoszcz;0
MR PILNE inne PORÓWNAWCZE;dcmdolmed;0
MR PILNE inne PORÓWNAWCZE;dzierzoniow;0
MR PILNE inne PORÓWNAWCZE;faceclinic;0
MR PILNE inne PORÓWNAWCZE;goleniow;0
MR PILNE inne PORÓWNAWCZE;gorlice;0
MR PILNE inne PORÓWNAWCZE;grajewo;0
MR PILNE inne PORÓWNAWCZE;grodzisk;0
MR PILNE inne PORÓWNAWCZE;kartuzy;0
MR PILNE inne PORÓWNAWCZE;klodzko;0
MR PILNE inne PORÓWNAWCZE;lapy;0
MR PILNE inne PORÓWNAWCZE;lubaczow;0
MR PILNE inne PORÓWNAWCZE;mswsiedlce;0
MR PILNE inne PORÓWNAWCZE;nml;0
MR PILNE inne PORÓWNAWCZE;ostrow;0
MR PILNE inne PORÓWNAWCZE;pczotwock;0
MR PILNE inne PORÓWNAWCZE;radiomedica;0
MR PILNE inne PORÓWNAWCZE;rybnik;30
MR PILNE inne PORÓWNAWCZE;scanmed;0
MR PILNE inne PORÓWNAWCZE;sokolow;0
MR PILNE inne PORÓWNAWCZE;spbochnia;0
MR PILNE inne PORÓWNAWCZE;spzozlezajsk;0
MR PILNE inne PORÓWNAWCZE;spzozmc;0
MR PILNE inne PORÓWNAWCZE;spzozturek;0
MR PILNE inne PORÓWNAWCZE;spzzozsierpc;0
MR PILNE inne PORÓWNAWCZE;starachowice;0
MR PILNE inne PORÓWNAWCZE;swk;0
MR PILNE inne PORÓWNAWCZE;szpitaldzieciecy;0
MR PILNE inne PORÓWNAWCZE;szpitallubartow;0
MR PILNE inne PORÓWNAWCZE;szpitalopole;0
MR PILNE inne PORÓWNAWCZE;szpitalzakopane;0
MR PILNE inne PORÓWNAWCZE;szpitalzawiercie;0
MR PILNE inne PORÓWNAWCZE;tdbelzyce;0
MR PILNE inne PORÓWNAWCZE;tdbonifratrzy;0
MR PILNE inne PORÓWNAWCZE;tdbrodnowski;0
MR PILNE inne PORÓWNAWCZE;tdemcpiaseczno;0
MR PILNE inne PORÓWNAWCZE;tdgammaknife;0
MR PILNE inne PORÓWNAWCZE;tdgniezno;0
MR PILNE inne PORÓWNAWCZE;tdipin;0
MR PILNE inne PORÓWNAWCZE;tdkluczbork;0
MR PILNE inne PORÓWNAWCZE;tdkolbuszowa;0
MR PILNE inne PORÓWNAWCZE;tdksskrakow;0
MR PILNE inne PORÓWNAWCZE;tdneuromedyka;0
MR PILNE inne PORÓWNAWCZE;tdnowomedica;0
MR PILNE inne PORÓWNAWCZE;tdonkologiaradom;0
MR PILNE inne PORÓWNAWCZE;tdparczew;0
MR PILNE inne PORÓWNAWCZE;tdpionki;0
MR PILNE inne PORÓWNAWCZE;tdpraski;0
MR PILNE inne PORÓWNAWCZE;tdpoludniowy;0
MR PILNE inne PORÓWNAWCZE;tdpyrzyce;0
MR PILNE inne PORÓWNAWCZE;tdscanmedak5;0
MR PILNE inne PORÓWNAWCZE;tdscanmedpila;0
MR PILNE inne PORÓWNAWCZE;tdsmswinoujscie;0
MR PILNE inne PORÓWNAWCZE;tdspectrum;0
MR PILNE inne PORÓWNAWCZE;tdspzozkolo;0
MR PILNE inne PORÓWNAWCZE;tdspzozsiedlce;150
MR PILNE inne PORÓWNAWCZE;tdsulechowNOWY;0
MR PILNE inne PORÓWNAWCZE;tdszpitalchelm;0
MR PILNE inne PORÓWNAWCZE;tdszpitalkolno;0
MR PILNE inne PORÓWNAWCZE;tdwszplock;0
MR PILNE inne PORÓWNAWCZE;tdzoznidzica;0
MR PILNE inne PORÓWNAWCZE;tdzozplonsk;0
MR PILNE inne PORÓWNAWCZE;td7szmw;0
MR PILNE inne PORÓWNAWCZE;tworki;0
MR PILNE inne PORÓWNAWCZE;uskbialystok;0
MR PILNE inne PORÓWNAWCZE;uskpoznan;0
MR PILNE inne PORÓWNAWCZE;wlodawa;0
MR PILNE inne PORÓWNAWCZE;zambrow;0
MR PILNE inne PORÓWNAWCZE;zgorzelec;0
MR PILNE inne PORÓWNAWCZE;zozbiala;0
MR PILNE inne PORÓWNAWCZE;zozswietochlowice;0
MR PILNE inne PORÓWNAWCZE;almed;0
MR PILNE inne PORÓWNAWCZE;dabrowatarnowska;0
MR PILNE inne PORÓWNAWCZE;grupazdrowie;0
MR PILNE inne PORÓWNAWCZE;komed;0
MR PILNE inne PORÓWNAWCZE;poddebice2;0
MR PILNE inne PORÓWNAWCZE;swp;185
MR PILNE inne PORÓWNAWCZE;puszczykowo;185
MR PILNE inne PORÓWNAWCZE;rodamed;27
MR PILNE inne PORÓWNAWCZE;sm4gliwice;70
MR PILNE inne PORÓWNAWCZE;spzozswidnica;0
MR PILNE inne PORÓWNAWCZE;szpitaljaslo;0
MR PILNE inne PORÓWNAWCZE;szpitalrydygier;0
MR PILNE inne PORÓWNAWCZE;tdmilicz;0
MR PILNE inne PORÓWNAWCZE;tdsuchab;0
MR PILNE inne PORÓWNAWCZE;tomograf;185
MR PILNE inne PORÓWNAWCZE;wsswroclaw;0
MR PILNE inne PORÓWNAWCZE;wysmaz;82,5
MR PILNE inne PORÓWNAWCZE;zozbol;152,72
MR PILNE inne PORÓWNAWCZE;zozboleslawiec;152,72
MR PILNE inne PORÓWNAWCZE;zozsochaczew;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;alfasochaczew;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;bimed;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;diamed;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;domchojna2;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;domchojna;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;gz;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;gzplonsk;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;gzszczecin;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;kamienpomorski;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;kosmowroclaw;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;medinet;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;nrkrakow;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;nzozevita;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;powiatsredzki;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;smtorun;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;szpitalsiemiatycze;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;tdallmedica;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;tdcmbatorego;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;tdcrir;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;tdkoszalinmswia;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;tdorzesze;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;tdstalowawola;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;tdtargowek;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;tdzozwola;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;wegorzewo;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;wimed;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;wss5;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;bialogard;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;brodnica;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;brzesko;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;cobydgoszcz;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;dcmdolmed;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;dzierzoniow;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;faceclinic;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;goleniow;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;gorlice;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;grajewo;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;grodzisk;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;kartuzy;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;klodzko;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;lapy;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;lubaczow;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;mswsiedlce;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;nml;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;ostrow;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;pczotwock;0
MR PLANOWE GŁ/KRG angio PORÓWNAWCZE;radiomedica;0
